candidate_count,dataset,depth,method,mrr@10,ndcg@10,qrels_split,query_id,recall@100,seed,top1_doc_id
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,1021,1.0,5,9433958
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,1089,1.0,5,17628888
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,1144,1.0,5,10071552
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,1187,1.0,5,52873726
50,scifact,50,dynamic_int8_reranker_cpu,0.5,0.6309297535714575,test,124,1.0,5,7111021
50,scifact,50,dynamic_int8_reranker_cpu,0.125,0.31546487678572877,test,1266,1.0,5,27123743
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,1320,1.0,5,16284655
50,scifact,50,dynamic_int8_reranker_cpu,1.0,0.6904118169110937,test,133,0.8,5,12640810
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,137,1.0,5,26016929
50,scifact,50,dynamic_int8_reranker_cpu,0.25,0.43067655807339306,test,185,1.0,5,21874312
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,248,1.0,5,1568684
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,249,1.0,5,1568684
50,scifact,50,dynamic_int8_reranker_cpu,0.5,0.6309297535714575,test,269,1.0,5,36838958
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,327,1.0,5,17997584
50,scifact,50,dynamic_int8_reranker_cpu,0.0,0.0,test,517,1.0,5,25599283
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,533,1.0,5,12991445
50,scifact,50,dynamic_int8_reranker_cpu,0.1,0.2890648263178879,test,54,1.0,5,3973445
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,552,1.0,5,1471041
50,scifact,50,dynamic_int8_reranker_cpu,0.5,0.6309297535714575,test,587,1.0,5,40558887
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,723,1.0,5,5531479
50,scifact,50,dynamic_int8_reranker_cpu,0.5,0.5802792108518124,test,728,1.0,5,22406695
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,847,1.0,5,16787954
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,882,1.0,5,14803797
50,scifact,50,dynamic_int8_reranker_cpu,1.0,1.0,test,967,1.0,5,8997410
100,scifact,100,bm25_no_rerank,1.0,1.0,test,100,1.0,1,4381486
100,scifact,100,bm25_no_rerank,1.0,1.0,test,1062,1.0,1,20381484
100,scifact,100,bm25_no_rerank,0.0,0.0,test,1088,0.0,1,11915280
100,scifact,100,bm25_no_rerank,1.0,1.0,test,1089,1.0,1,17628888
100,scifact,100,bm25_no_rerank,0.3333333333333333,0.5,test,1099,1.0,1,21557614
100,scifact,100,bm25_no_rerank,0.1,0.2890648263178879,test,1179,1.0,1,10627801
100,scifact,100,bm25_no_rerank,0.0,0.0,test,1221,0.0,1,21479575
100,scifact,100,bm25_no_rerank,1.0,1.0,test,124,1.0,1,4883040
100,scifact,100,bm25_no_rerank,1.0,1.0,test,1271,1.0,1,13768432
100,scifact,100,bm25_no_rerank,0.0,0.0,test,1281,0.0,1,29214508
100,scifact,100,bm25_no_rerank,1.0,0.6984152163370878,test,179,1.0,1,16322674
100,scifact,100,bm25_no_rerank,1.0,1.0,test,218,1.0,1,21366394
100,scifact,100,bm25_no_rerank,0.5,0.6309297535714575,test,269,1.0,1,36838958
100,scifact,100,bm25_no_rerank,1.0,1.0,test,298,1.0,1,39381118
100,scifact,100,bm25_no_rerank,1.0,1.0,test,436,1.0,1,14637235
100,scifact,100,bm25_no_rerank,0.0,0.0,test,54,1.0,1,3973445
100,scifact,100,bm25_no_rerank,1.0,1.0,test,552,1.0,1,1471041
100,scifact,100,bm25_no_rerank,1.0,1.0,test,649,1.0,1,12789595
100,scifact,100,bm25_no_rerank,1.0,1.0,test,692,1.0,1,24088502
100,scifact,100,bm25_no_rerank,1.0,1.0,test,70,1.0,1,5956380
100,scifact,100,bm25_no_rerank,0.5,0.6309297535714575,test,729,1.0,1,18038250
100,scifact,100,bm25_no_rerank,1.0,1.0,test,770,1.0,1,15476777
100,scifact,100,bm25_no_rerank,0.3333333333333333,0.5,test,784,1.0,1,16999023
100,scifact,100,bm25_no_rerank,0.5,0.6309297535714575,test,957,1.0,1,13492264
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,100,1.0,1,4381486
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,1062,1.0,1,20381484
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,1088,0.0,1,11915280
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,1089,1.0,1,17628888
100,scifact,100,fp32_reranker_cpu,0.25,0.43067655807339306,test,1099,1.0,1,22420524
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,1179,1.0,1,10627801
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,1221,0.0,1,1836154
100,scifact,100,fp32_reranker_cpu,0.5,0.6309297535714575,test,124,1.0,1,7111021
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,1271,1.0,1,13768432
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,1281,0.0,1,29214508
100,scifact,100,fp32_reranker_cpu,1.0,0.9493885684853097,test,179,1.0,1,16322674
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,218,1.0,1,21366394
100,scifact,100,fp32_reranker_cpu,0.5,0.6309297535714575,test,269,1.0,1,36838958
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,298,1.0,1,39381118
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,436,1.0,1,14637235
100,scifact,100,fp32_reranker_cpu,0.14285714285714285,0.3333333333333333,test,54,1.0,1,3973445
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,552,1.0,1,1471041
100,scifact,100,fp32_reranker_cpu,0.5,0.6309297535714575,test,649,1.0,1,15041758
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,692,1.0,1,24088502
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,70,1.0,1,21307488
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,729,1.0,1,26851674
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,770,1.0,1,15476777
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,784,1.0,1,2356950
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,957,1.0,1,123859
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,100,1.0,1,4381486
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,1062,1.0,1,20381484
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,1088,0.0,1,11915280
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,1089,1.0,1,17628888
100,scifact,100,dynamic_int8_reranker_cpu,0.25,0.43067655807339306,test,1099,1.0,1,22420524
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,1179,1.0,1,10627801
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,1221,0.0,1,1836154
100,scifact,100,dynamic_int8_reranker_cpu,0.5,0.6309297535714575,test,124,1.0,1,7111021
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,1271,1.0,1,13768432
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,1281,0.0,1,29214508
100,scifact,100,dynamic_int8_reranker_cpu,1.0,0.9493885684853097,test,179,1.0,1,16322674
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,218,1.0,1,21366394
100,scifact,100,dynamic_int8_reranker_cpu,0.5,0.6309297535714575,test,269,1.0,1,36838958
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,298,1.0,1,39381118
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,436,1.0,1,14637235
100,scifact,100,dynamic_int8_reranker_cpu,0.1,0.2890648263178879,test,54,1.0,1,3973445
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,552,1.0,1,1471041
100,scifact,100,dynamic_int8_reranker_cpu,0.5,0.6309297535714575,test,649,1.0,1,15041758
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,692,1.0,1,24088502
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,70,1.0,1,21307488
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,729,1.0,1,26851674
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,770,1.0,1,15476777
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,784,1.0,1,2356950
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,957,1.0,1,123859
100,scifact,100,bm25_no_rerank,1.0,1.0,test,1089,1.0,2,17628888
100,scifact,100,bm25_no_rerank,1.0,1.0,test,1107,1.0,2,20532591
100,scifact,100,bm25_no_rerank,1.0,1.0,test,115,1.0,2,33872649
100,scifact,100,bm25_no_rerank,1.0,1.0,test,1202,1.0,2,3475317
100,scifact,100,bm25_no_rerank,0.0,0.0,test,1213,0.0,2,23901235
100,scifact,100,bm25_no_rerank,1.0,0.3391602052736161,test,133,0.8,2,16280642
100,scifact,100,bm25_no_rerank,1.0,1.0,test,1339,1.0,2,15482274
100,scifact,100,bm25_no_rerank,1.0,1.0,test,180,1.0,2,16966326
100,scifact,100,bm25_no_rerank,0.25,0.2640681225725909,test,261,0.5,2,35271381
100,scifact,100,bm25_no_rerank,1.0,1.0,test,3,1.0,2,14717500
100,scifact,100,bm25_no_rerank,1.0,1.0,test,411,1.0,2,14924526
100,scifact,100,bm25_no_rerank,0.0,0.0,test,437,0.0,2,39851630
100,scifact,100,bm25_no_rerank,1.0,1.0,test,521,1.0,2,34873974
100,scifact,100,bm25_no_rerank,0.5,0.6309297535714575,test,527,1.0,2,1617327
100,scifact,100,bm25_no_rerank,1.0,1.0,test,533,1.0,2,12991445
100,scifact,100,bm25_no_rerank,0.0,0.0,test,54,1.0,2,3973445
100,scifact,100,bm25_no_rerank,1.0,1.0,test,56,1.0,2,4709641
100,scifact,100,bm25_no_rerank,0.5,0.6309297535714575,test,644,1.0,2,24921368
100,scifact,100,bm25_no_rerank,1.0,1.0,test,691,1.0,2,10991183
100,scifact,100,bm25_no_rerank,1.0,1.0,test,723,1.0,2,5531479
100,scifact,100,bm25_no_rerank,1.0,1.0,test,805,1.0,2,22180793
100,scifact,100,bm25_no_rerank,1.0,1.0,test,814,1.0,2,33387953
100,scifact,100,bm25_no_rerank,1.0,1.0,test,882,1.0,2,14803797
100,scifact,100,bm25_no_rerank,1.0,1.0,test,985,1.0,2,6828370
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,1089,1.0,2,17628888
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,1107,1.0,2,20532591
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,115,1.0,2,33872649
100,scifact,100,fp32_reranker_cpu,0.5,0.6309297535714575,test,1202,1.0,2,34615397
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,1213,0.0,2,10648422
100,scifact,100,fp32_reranker_cpu,1.0,0.5531464700081437,test,133,0.8,2,12640810
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,1339,1.0,2,15482274
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,180,1.0,2,16966326
100,scifact,100,fp32_reranker_cpu,0.3333333333333333,0.3065735963827292,test,261,0.5,2,32322418
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,3,1.0,2,14717500
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,411,1.0,2,14924526
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,437,0.0,2,5765455
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,521,1.0,2,34873974
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,527,1.0,2,1617327
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,533,1.0,2,12991445
100,scifact,100,fp32_reranker_cpu,0.14285714285714285,0.3333333333333333,test,54,1.0,2,3973445
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,56,1.0,2,4709641
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,644,1.0,2,13619127
100,scifact,100,fp32_reranker_cpu,0.5,0.6309297535714575,test,691,1.0,2,33076846
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,723,1.0,2,5531479
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,805,1.0,2,22180793
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,814,1.0,2,33387953
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,882,1.0,2,14803797
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,985,1.0,2,6828370
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,1089,1.0,2,17628888
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,1107,1.0,2,20532591
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,115,1.0,2,33872649
100,scifact,100,dynamic_int8_reranker_cpu,0.5,0.6309297535714575,test,1202,1.0,2,34615397
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,1213,0.0,2,21498497
100,scifact,100,dynamic_int8_reranker_cpu,1.0,0.5773584151532217,test,133,0.8,2,12640810
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,1339,1.0,2,15482274
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,180,1.0,2,16966326
100,scifact,100,dynamic_int8_reranker_cpu,0.3333333333333333,0.3065735963827292,test,261,0.5,2,32322418
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,3,1.0,2,14717500
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,411,1.0,2,14924526
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,437,0.0,2,5765455
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,521,1.0,2,34873974
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,527,1.0,2,1617327
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,533,1.0,2,12991445
100,scifact,100,dynamic_int8_reranker_cpu,0.1,0.2890648263178879,test,54,1.0,2,3973445
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,56,1.0,2,4709641
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,644,1.0,2,13619127
100,scifact,100,dynamic_int8_reranker_cpu,0.5,0.6309297535714575,test,691,1.0,2,33076846
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,723,1.0,2,5531479
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,805,1.0,2,22180793
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,814,1.0,2,33387953
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,882,1.0,2,14803797
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,985,1.0,2,6828370
100,scifact,100,bm25_no_rerank,0.5,0.6309297535714575,test,1021,1.0,3,10559501
100,scifact,100,bm25_no_rerank,1.0,1.0,test,1024,1.0,3,5373138
100,scifact,100,bm25_no_rerank,0.1,0.2890648263178879,test,1179,1.0,3,10627801
100,scifact,100,bm25_no_rerank,1.0,1.0,test,118,1.0,3,6372244
100,scifact,100,bm25_no_rerank,0.3333333333333333,0.5,test,128,1.0,3,23513718
100,scifact,100,bm25_no_rerank,0.0,0.0,test,1316,1.0,3,27243019
100,scifact,100,bm25_no_rerank,1.0,0.3391602052736161,test,133,0.8,3,16280642
100,scifact,100,bm25_no_rerank,1.0,1.0,test,1389,1.0,3,23895668
100,scifact,100,bm25_no_rerank,1.0,1.0,test,219,1.0,3,21366394
100,scifact,100,bm25_no_rerank,1.0,1.0,test,230,1.0,3,3067015
100,scifact,100,bm25_no_rerank,1.0,1.0,test,233,1.0,3,4388470
100,scifact,100,bm25_no_rerank,1.0,0.46927872602275644,test,275,0.6666666666666666,3,4961038
100,scifact,100,bm25_no_rerank,1.0,1.0,test,532,1.0,3,12991445
100,scifact,100,bm25_no_rerank,1.0,1.0,test,552,1.0,3,1471041
100,scifact,100,bm25_no_rerank,1.0,1.0,test,569,1.0,3,23460562
100,scifact,100,bm25_no_rerank,0.5,0.6052602440527057,test,728,1.0,3,22406695
100,scifact,100,bm25_no_rerank,1.0,1.0,test,742,1.0,3,32159283
100,scifact,100,bm25_no_rerank,1.0,1.0,test,743,1.0,3,32159283
100,scifact,100,bm25_no_rerank,0.0,0.0,test,834,1.0,3,12631182
100,scifact,100,bm25_no_rerank,1.0,1.0,test,879,1.0,3,8426046
100,scifact,100,bm25_no_rerank,1.0,1.0,test,882,1.0,3,14803797
100,scifact,100,bm25_no_rerank,1.0,1.0,test,904,1.0,3,7370282
100,scifact,100,bm25_no_rerank,1.0,1.0,test,907,1.0,3,6923961
100,scifact,100,bm25_no_rerank,1.0,1.0,test,985,1.0,3,6828370
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,1021,1.0,3,9433958
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,1024,1.0,3,5373138
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,1179,1.0,3,10627801
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,118,1.0,3,6372244
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,128,1.0,3,79447
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,1316,1.0,3,24879055
100,scifact,100,fp32_reranker_cpu,1.0,0.5531464700081437,test,133,0.8,3,12640810
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,1389,1.0,3,23895668
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,219,1.0,3,21366394
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,230,1.0,3,3067015
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,233,1.0,3,4388470
100,scifact,100,fp32_reranker_cpu,0.5,0.4632423659320675,test,275,0.6666666666666666,3,4920376
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,532,1.0,3,12991445
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,552,1.0,3,1471041
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,569,1.0,3,23460562
100,scifact,100,fp32_reranker_cpu,0.5,0.5802792108518124,test,728,1.0,3,22406695
100,scifact,100,fp32_reranker_cpu,0.25,0.43067655807339306,test,742,1.0,3,3984231
100,scifact,100,fp32_reranker_cpu,0.25,0.43067655807339306,test,743,1.0,3,3984231
100,scifact,100,fp32_reranker_cpu,0.25,0.43067655807339306,test,834,1.0,3,23100962
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,879,1.0,3,8426046
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,882,1.0,3,14803797
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,904,1.0,3,7370282
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,907,1.0,3,6923961
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,985,1.0,3,6828370
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,1021,1.0,3,9433958
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,1024,1.0,3,5373138
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,1179,1.0,3,10627801
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,118,1.0,3,6372244
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,128,1.0,3,79447
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,1316,1.0,3,24879055
100,scifact,100,dynamic_int8_reranker_cpu,1.0,0.5773584151532217,test,133,0.8,3,12640810
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,1389,1.0,3,23895668
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,219,1.0,3,21366394
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,230,1.0,3,3067015
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,233,1.0,3,4388470
100,scifact,100,dynamic_int8_reranker_cpu,0.5,0.4776237035032179,test,275,0.6666666666666666,3,4920376
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,532,1.0,3,12991445
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,552,1.0,3,1471041
100,scifact,100,dynamic_int8_reranker_cpu,0.5,0.6309297535714575,test,569,1.0,3,3155731
100,scifact,100,dynamic_int8_reranker_cpu,0.5,0.5802792108518124,test,728,1.0,3,22406695
100,scifact,100,dynamic_int8_reranker_cpu,0.25,0.43067655807339306,test,742,1.0,3,3984231
100,scifact,100,dynamic_int8_reranker_cpu,0.25,0.43067655807339306,test,743,1.0,3,3984231
100,scifact,100,dynamic_int8_reranker_cpu,0.25,0.43067655807339306,test,834,1.0,3,23100962
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,879,1.0,3,8426046
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,882,1.0,3,14803797
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,904,1.0,3,7370282
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,907,1.0,3,6923961
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,985,1.0,3,6828370
100,scifact,100,bm25_no_rerank,0.0,0.0,test,1049,0.0,4,24737389
100,scifact,100,bm25_no_rerank,0.0,0.0,test,1088,0.0,4,11915280
100,scifact,100,bm25_no_rerank,1.0,1.0,test,1163,1.0,4,15305881
100,scifact,100,bm25_no_rerank,0.2,0.38685280723454163,test,1180,1.0,4,10627801
100,scifact,100,bm25_no_rerank,0.0,0.0,test,1213,0.0,4,23901235
100,scifact,100,bm25_no_rerank,1.0,1.0,test,124,1.0,4,4883040
100,scifact,100,bm25_no_rerank,0.1,0.2890648263178879,test,1245,1.0,4,11748341
100,scifact,100,bm25_no_rerank,0.0,0.0,test,132,0.0,4,21181273
100,scifact,100,bm25_no_rerank,1.0,1.0,test,1352,1.0,4,12885341
100,scifact,100,bm25_no_rerank,0.1111111111111111,0.3010299956639812,test,183,1.0,4,8137081
100,scifact,100,bm25_no_rerank,0.25,0.43067655807339306,test,212,1.0,4,23017040
100,scifact,100,bm25_no_rerank,0.5,0.6309297535714575,test,232,1.0,4,7655029
100,scifact,100,bm25_no_rerank,1.0,1.0,test,279,1.0,4,14376683
100,scifact,100,bm25_no_rerank,1.0,1.0,test,294,1.0,4,10874408
100,scifact,100,bm25_no_rerank,0.3333333333333333,0.5,test,314,1.0,4,544971
100,scifact,100,bm25_no_rerank,0.125,0.19342640361727081,test,36,1.0,4,42441846
100,scifact,100,bm25_no_rerank,1.0,1.0,test,399,1.0,4,791050
100,scifact,100,bm25_no_rerank,1.0,1.0,test,521,1.0,4,34873974
100,scifact,100,bm25_no_rerank,0.0,0.0,test,560,0.0,4,22517564
100,scifact,100,bm25_no_rerank,0.0,0.0,test,575,1.0,4,16686383
100,scifact,100,bm25_no_rerank,0.5,0.6309297535714575,test,75,1.0,4,13965483
100,scifact,100,bm25_no_rerank,1.0,1.0,test,832,1.0,4,30303335
100,scifact,100,bm25_no_rerank,0.0,0.0,test,870,0.0,4,43220289
100,scifact,100,bm25_no_rerank,1.0,1.0,test,904,1.0,4,7370282
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,1049,0.0,4,8925851
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,1088,0.0,4,11915280
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,1163,1.0,4,15305881
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,1180,1.0,4,31272411
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,1213,0.0,4,10648422
100,scifact,100,fp32_reranker_cpu,0.5,0.6309297535714575,test,124,1.0,4,7111021
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,1245,1.0,4,49429882
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,132,0.0,4,2443495
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,1352,1.0,4,12885341
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,183,1.0,4,12827098
100,scifact,100,fp32_reranker_cpu,0.5,0.6309297535714575,test,212,1.0,4,11935250
100,scifact,100,fp32_reranker_cpu,0.5,0.6309297535714575,test,232,1.0,4,7655029
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,279,1.0,4,14376683
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,294,1.0,4,10874408
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,314,1.0,4,544971
100,scifact,100,fp32_reranker_cpu,0.2,0.23719771276929622,test,36,1.0,4,37424881
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,399,1.0,4,791050
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,521,1.0,4,34873974
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,560,0.0,4,11233339
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,575,1.0,4,10300888
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,75,1.0,4,4387784
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,832,1.0,4,30303335
100,scifact,100,fp32_reranker_cpu,0.0,0.0,test,870,0.0,4,4345757
100,scifact,100,fp32_reranker_cpu,1.0,1.0,test,904,1.0,4,7370282
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,1049,0.0,4,8925851
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,1088,0.0,4,11915280
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,1163,1.0,4,15305881
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,1180,1.0,4,31272411
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,1213,0.0,4,21498497
100,scifact,100,dynamic_int8_reranker_cpu,0.5,0.6309297535714575,test,124,1.0,4,7111021
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,1245,1.0,4,49429882
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,132,0.0,4,2443495
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,1352,1.0,4,12885341
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,183,1.0,4,12827098
100,scifact,100,dynamic_int8_reranker_cpu,0.25,0.43067655807339306,test,212,1.0,4,11935250
100,scifact,100,dynamic_int8_reranker_cpu,0.5,0.6309297535714575,test,232,1.0,4,7655029
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,279,1.0,4,14376683
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,294,1.0,4,10874408
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,314,1.0,4,544971
100,scifact,100,dynamic_int8_reranker_cpu,0.2,0.23719771276929622,test,36,1.0,4,33409100
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,399,1.0,4,791050
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,521,1.0,4,34873974
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,560,0.0,4,11233339
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,575,1.0,4,10300888
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,75,1.0,4,4387784
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,832,1.0,4,30303335
100,scifact,100,dynamic_int8_reranker_cpu,0.0,0.0,test,870,0.0,4,4345757
100,scifact,100,dynamic_int8_reranker_cpu,1.0,1.0,test,904,1.0,4,7370282
100,scifact,100,bm25_no_rerank,0.5,0.6309297535714575,test,1021,1.0,5,10559501
